Order_ID,Order_Date,Platform,Customer_ID,Product,Price,Quantity,Discount,Revenue,Country
8ff58ab6,2024-05-02,Shopify,c8fcc3,Tablet,1264.12,2,0.16,2123.72,Switzerland
a56351ef,2024-11-06,eBay,7480f9,Laptop,1322.88,2,0.05,2513.47,Burundi
6a2fd03f,2024-09-04,eBay,9adfaa,Smartwatch,1550.32,4,0.15,5271.09,Gibraltar
73bbfc0d,2024-03-04,Amazon,97f6c1,Headphones,355.58,2,0.03,689.83,Denmark
c884384f,2024-04-12,Shopify,418634,Monitor,1495.96,4,0.28,4308.36,Eritrea
1fdd5ea7,2024-05-10,Amazon,8b22e4,Monitor,1218.89,4,0.19,3949.2,Greenland
76861104,2024-04-12,Amazon,660782,Smartwatch,162.27,1,0.26,120.08,Guadeloupe
a6782f44,2024-09-02,eBay,f4d562,Laptop,1566.02,3,0.3,3288.64,Luxembourg
67b0b2f8,2024-07-23,Shopify,708a62,Camera,797.01,4,0.05,3028.64,Zimbabwe
caf07db3,2024-11-10,Shopify,09a1af,Laptop,694.24,3,0.21,1645.35,China
68bad6a4,2024-12-28,Shopify,98cc11,Smartphone,923.75,2,0.27,1348.68,Heard Island and McDonald Islands
f3033951,2024-02-05,eBay,e251e5,Headphones,725.04,3,0.17,1805.35,Marshall Islands
0184af41,2024-10-31,eBay,e855f6,Laptop,709.66,3,0.19,1724.47,Turkey
3c04d5fe,2024-09-04,eBay,b69b43,Tablet,1625.75,3,0.12,4291.98,Japan
332a48f4,2024-11-06,eBay,4f40d7,Headphones,292.79,2,0.2,468.46,British Virgin Islands
ff646953,2024-08-29,eBay,f65965,Monitor,1942.67,2,0.12,3419.1,Croatia
48946a23,2024-08-18,Shopify,9e8a04,Headphones,1132.12,4,0.14,3894.49,Comoros
33d425fb,2024-07-08,Amazon,3d218c,Tablet,406.7,4,0.03,1578.0,Turks and Caicos Islands
ec7cd131,2024-04-29,Shopify,9e71e9,Smartwatch,305.87,1,0.0,305.87,Tanzania
b471a9b4,2024-03-23,Amazon,742f2d,Tablet,1203.44,2,0.02,2358.74,Pakistan
4f56fa8e,2024-07-17,eBay,90248c,Tablet,1284.35,1,0.06,1207.29,Guam
eaebf97d,2024-08-16,Amazon,be6f2f,Smartwatch,153.4,2,0.14,263.85,Cameroon
9d5eeb29,2024-02-20,Shopify,5b5393,Smartwatch,523.85,3,0.01,1555.83,Niue
a56b1872,2024-04-07,Shopify,c3c524,Smartwatch,1601.15,1,0.05,1521.09,Guinea
3093b8f5,2025-01-05,Amazon,3c647a,Smartwatch,146.77,1,0.23,113.01,Bhutan
0d1cae60,2024-05-06,eBay,2887c3,Smartwatch,1717.42,1,0.23,1322.41,Malawi
90aeb1bb,2024-12-11,eBay,faccfd,Tablet,1333.42,2,0.24,2026.8,French Polynesia
1569b2ad,2024-03-26,Shopify,013d6a,Smartphone,897.13,4,0.28,2583.73,French Southern Territories
a90cf434,2024-06-07,Amazon,8e9b17,Smartphone,725.54,1,0.04,696.52,New Caledonia
41c20538,2024-04-14,eBay,b4aea4,Laptop,87.54,4,0.05,332.65,Aruba
7b66f903,2024-02-16,eBay,1c91f5,Smartphone,1659.17,2,0.1,2986.51,Martinique
8858199e,2024-08-27,Shopify,6c6d36,Monitor,328.31,1,0.27,239.67,Chad
651e6cb8,2024-09-23,eBay,fe01a0,Smartphone,653.61,2,0.23,1006.56,Panama
2b702bb4,2024-05-07,Amazon,faa120,Tablet,1159.76,4,0.1,4175.14,Tokelau
6a53b3c4,2024-04-02,Shopify,7c113a,Smartwatch,529.69,4,0.03,2055.2,Hong Kong
f7585b0e,2024-03-10,Shopify,c36b38,Smartwatch,1019.42,1,0.18,835.92,Malaysia
ccd852fb,2024-10-02,Amazon,fd9f45,Camera,1628.22,4,0.08,5991.85,Libyan Arab Jamahiriya
1a63c41c,2024-06-06,Shopify,f8fac4,Camera,967.55,3,0.16,2438.23,Dominica
5ee491a4,2024-06-30,eBay,c7db0a,Camera,1900.51,3,0.28,4105.1,Guatemala
5e4afc95,2024-10-08,eBay,a31e78,Tablet,1702.63,1,0.17,1413.18,Senegal
aaa7d37b,2024-05-21,Amazon,8bc700,Monitor,699.43,2,0.28,1007.18,Micronesia
da022362,2024-07-02,eBay,2896fb,Smartphone,829.93,2,0.12,1460.68,Bolivia
50dd9c28,2024-09-19,Amazon,d3f15d,Tablet,875.49,2,0.19,1418.29,Syrian Arab Republic
268cba2a,2024-04-04,Amazon,c3ac21,Laptop,1271.05,3,0.27,2783.6,Rwanda
11054cef,2024-06-04,eBay,08a267,Smartwatch,609.25,4,0.18,1998.34,Tajikistan
0ef57724,2024-11-19,Amazon,71608b,Camera,1940.04,3,0.18,4772.5,Senegal
c95b9699,2024-07-30,eBay,10c44f,Headphones,1236.93,4,0.21,3908.7,Haiti
a82b5155,2024-04-12,Shopify,6c4709,Laptop,828.83,3,0.26,1840.0,Ghana
0eacdaeb,2024-02-14,Shopify,915b5d,Camera,1307.77,2,0.03,2537.07,Qatar
20793c4a,2024-05-22,Amazon,24df30,Monitor,821.04,2,0.1,1477.87,Haiti
c50ccce8,2024-07-31,eBay,747e82,Laptop,1644.7,2,0.12,2894.67,Egypt
fd38b988,2024-12-30,eBay,f2a76e,Tablet,1157.29,1,0.27,844.82,Ukraine
9df2b372,2024-03-09,Shopify,f54754,Smartphone,131.84,1,0.29,93.61,Ukraine
39a7d908,2024-03-18,Shopify,1518d1,Smartwatch,394.68,4,0.04,1515.57,Ireland
49e47885,2024-12-31,eBay,98d714,Monitor,1736.74,1,0.04,1667.27,Nicaragua
d3295e8c,2024-05-04,Amazon,d708ca,Monitor,1147.65,3,0.28,2478.92,Egypt
d848fdc8,2024-07-21,Shopify,017ff6,Headphones,1903.17,3,0.09,5195.65,Russian Federation
53af4a5c,2024-12-22,Amazon,4a2683,Laptop,191.22,4,0.07,711.34,Georgia
4b5d8c70,2025-01-16,Amazon,5d2461,Headphones,625.76,4,0.01,2478.01,India
38cb6302,2024-10-13,Shopify,fa2466,Smartphone,427.41,2,0.08,786.43,Bolivia
72fd0249,2024-09-24,Amazon,3f127b,Camera,1129.99,1,0.21,892.69,Christmas Island
60c936e2,2024-07-19,Amazon,26f3fa,Smartphone,796.45,2,0.13,1385.82,Croatia
851c3482,2024-05-30,eBay,f0e095,Camera,356.68,1,0.16,299.61,Finland
aa580268,2025-01-15,Amazon,e9217e,Headphones,1303.37,1,0.28,938.43,Congo
5b22477e,2024-08-04,eBay,e089d9,Smartwatch,1095.78,4,0.03,4251.63,Namibia
bdb8371c,2024-10-19,Shopify,6f0803,Smartphone,585.74,2,0.02,1148.05,Zambia
10b23e91,2024-03-25,Shopify,a6e319,Headphones,985.55,2,0.26,1458.61,Algeria
3a6aaba2,2024-05-21,eBay,b54cf0,Laptop,1504.19,1,0.23,1158.23,South Africa
fb64041c,2024-06-06,Shopify,486d80,Headphones,450.28,1,0.08,414.26,Saint Helena
a1e504f5,2024-04-21,Amazon,ac736e,Headphones,621.17,4,0.1,2236.21,Guinea-Bissau
ddf9b60b,2024-10-26,Amazon,25555c,Tablet,724.92,3,0.09,1979.03,Croatia
39d46c55,2024-09-14,Amazon,891795,Smartphone,1506.12,2,0.19,2439.91,Senegal
4f6b0cb0,2024-06-02,Shopify,6ce9cc,Smartwatch,1701.5,2,0.02,3334.94,Sri Lanka
6a9c8184,2024-06-10,Amazon,18a526,Smartwatch,783.96,4,0.15,2665.46,United States Minor Outlying Islands
f569cf19,2024-04-28,Shopify,0d89f0,Tablet,628.41,4,0.04,2413.09,Slovenia
afc8236a,2024-10-08,Amazon,743149,Camera,1784.42,2,0.25,2676.63,Panama
185ee12e,2025-01-16,eBay,61e33f,Monitor,1998.76,2,0.11,3557.79,Madagascar
1894fd8a,2024-07-18,Shopify,86d7c6,Camera,1357.19,1,0.16,1140.04,Albania
e5ae7ec0,2024-02-29,Shopify,188fb2,Smartwatch,1980.46,3,0.01,5881.97,Northern Mariana Islands
22a0d4a0,2024-03-12,Amazon,c34ab0,Headphones,1336.93,2,0.02,2620.38,Cote d'Ivoire
821dc495,2024-02-17,Shopify,29d9d7,Tablet,1480.25,4,0.2,4736.8,Tanzania
8d2b7c53,2024-10-03,Shopify,e97ff4,Laptop,807.88,1,0.23,622.07,Guernsey
9d846478,2024-08-15,eBay,f03592,Smartphone,894.29,1,0.21,706.49,Iceland
ac5d023e,2024-04-21,eBay,524ce5,Smartphone,331.06,4,0.22,1032.91,Barbados
e2b4aca6,2024-05-11,Amazon,58e916,Smartphone,1654.36,4,0.03,6418.92,Eritrea
b98e8861,2024-03-24,eBay,21d7a1,Headphones,1865.57,1,0.21,1473.8,San Marino
6bb80089,2024-02-05,Amazon,3d50a3,Laptop,1265.7,4,0.05,4809.66,Japan
096bad76,2024-03-27,Amazon,c10728,Tablet,720.11,1,0.03,698.51,French Southern Territories
f9ea0a3f,2024-04-11,Amazon,8e48e3,Tablet,350.33,4,0.23,1079.02,Eritrea
1ae4e392,2024-04-29,Shopify,04c428,Smartphone,567.05,1,0.27,413.95,Denmark
4b9702a0,2024-10-10,eBay,fc40d2,Laptop,548.05,2,0.22,854.96,Albania
b6020723,2024-10-16,Amazon,2674de,Laptop,1246.38,2,0.24,1894.5,Albania
8486ecd6,2024-11-15,eBay,ff1f95,Laptop,1892.82,4,0.3,5299.9,Iceland
39e98210,2024-08-03,Amazon,cfcacd,Smartwatch,144.13,3,0.04,415.09,Heard Island and McDonald Islands
da30095a,2024-03-04,eBay,88ded6,Smartwatch,51.99,2,0.29,73.83,Venezuela
a6468794,2024-06-05,eBay,ea14ea,Smartphone,1220.35,1,0.18,1000.69,Saint Vincent and the Grenadines
a9690f35,2024-10-20,Amazon,e810f7,Laptop,603.92,3,0.24,1376.94,Belgium
92f1a176,2024-08-18,Shopify,ecbd63,Monitor,1767.07,1,0.2,1413.66,Luxembourg
ee685277,2024-10-31,eBay,73524f,Laptop,688.14,1,0.17,571.16,Austria
5a882dd3,2024-07-18,Shopify,754194,Tablet,614.99,2,0.21,971.68,American Samoa
fb1ee843,2024-06-21,Shopify,5632fc,Tablet,575.55,4,0.1,2071.98,Turkey
e8f4ea08,2025-01-14,Amazon,a0062a,Smartphone,332.46,4,0.28,957.48,Nauru
3aa63ad8,2025-01-27,Amazon,a8a4d5,Monitor,1183.98,1,0.03,1148.46,Sudan
c07d93a0,2024-02-10,Amazon,c37851,Laptop,378.02,2,0.1,680.44,Heard Island and McDonald Islands
70a860b1,2024-08-16,eBay,92462d,Camera,878.03,1,0.01,869.25,Bolivia
3aac25f6,2024-07-24,Amazon,4807c4,Monitor,948.9,3,0.08,2618.96,Haiti
65feefa4,2024-11-20,Amazon,6b6011,Smartphone,89.96,1,0.07,83.66,Samoa
a30b3615,2024-10-26,eBay,8fb882,Tablet,82.77,2,0.01,163.88,Djibouti
25eb8256,2024-11-07,eBay,648ec4,Camera,1064.41,1,0.15,904.75,Brazil
64c88615,2024-08-03,Amazon,c39e7a,Tablet,1407.27,2,0.14,2420.5,Cocos (Keeling) Islands
ce1b7637,2024-12-10,Amazon,a3d104,Smartwatch,1887.18,4,0.02,7397.75,Liberia
953534a4,2024-10-29,Amazon,38aa50,Smartphone,399.28,2,0.08,734.68,Russian Federation
c53631c7,2024-03-08,Amazon,7ad73d,Smartphone,251.35,3,0.29,535.38,Comoros
f5e686c0,2024-09-19,Shopify,7f22d9,Laptop,151.57,2,0.03,294.05,Cocos (Keeling) Islands
4abbd163,2024-09-02,Shopify,6423e9,Laptop,900.28,3,0.09,2457.76,Norway
65d81fbf,2024-05-13,Amazon,2dbf5e,Smartwatch,1265.14,3,0.01,3757.47,Nicaragua
c1a13f00,2024-09-24,Shopify,eb9e03,Camera,1689.08,1,0.04,1621.52,Jordan
baf278ae,2024-09-13,eBay,69fd1a,Headphones,1381.16,3,0.21,3273.35,Jersey
541eeb22,2024-09-28,Shopify,250ad7,Monitor,456.3,2,0.11,812.21,Peru
b5b62ee1,2024-04-26,Shopify,cf2ffd,Headphones,950.45,4,0.14,3269.55,Micronesia
41023f1b,2024-11-27,Amazon,78b4be,Headphones,1825.18,2,0.05,3467.84,Romania
b07ab94f,2024-05-02,Shopify,c4cd45,Smartphone,687.15,4,0.2,2198.88,Falkland Islands (Malvinas)
ae477d66,2024-10-21,Shopify,2c2da9,Monitor,1022.52,3,0.23,2362.02,South Georgia and the South Sandwich Islands
3bc4a3a9,2024-02-12,Shopify,f3de4c,Smartphone,1919.2,1,0.05,1823.24,Mauritius
e913b538,2024-10-25,Shopify,9b7557,Monitor,1482.68,3,0.01,4403.56,Hong Kong
bb6586f7,2024-07-12,eBay,8e8b00,Tablet,1508.09,3,0.02,4433.78,Madagascar
9b38b24c,2024-04-27,Amazon,c1290f,Smartphone,542.05,4,0.2,1734.56,Uganda
0df9de68,2024-12-20,Amazon,f5220b,Smartphone,858.66,2,0.04,1648.63,San Marino
eaea4002,2024-06-14,eBay,c7c4d2,Smartphone,210.57,1,0.15,178.98,Lao People's Democratic Republic
e54d1f3b,2024-10-22,Shopify,4278b5,Camera,1232.73,1,0.05,1171.09,Anguilla
42ea3e4a,2024-09-08,eBay,3736f2,Smartwatch,252.27,1,0.05,239.66,Haiti
9c124c90,2024-11-12,Shopify,f10fa6,Smartphone,1680.02,1,0.0,1680.02,Portugal
874e6463,2024-09-15,eBay,a65498,Laptop,1638.38,2,0.1,2949.08,Zambia
d79b701c,2024-03-02,Amazon,6827e7,Laptop,1090.53,1,0.03,1057.81,Romania
5a9cd633,2024-12-22,Amazon,023d9f,Monitor,325.27,4,0.12,1144.95,Barbados
6701118d,2025-01-01,Amazon,34b833,Tablet,99.88,4,0.18,327.61,Croatia
84276717,2025-01-26,Shopify,345256,Smartwatch,1603.58,1,0.11,1427.19,Saint Pierre and Miquelon
409eb648,2024-09-22,Shopify,a4f283,Camera,1220.27,1,0.21,964.01,Panama
7c6a74a7,2024-11-25,eBay,f9b05a,Monitor,1436.31,2,0.22,2240.64,Lao People's Democratic Republic
3e95ac67,2024-08-01,eBay,2a33f2,Laptop,642.42,2,0.21,1015.02,Anguilla
d1b2bb70,2024-03-30,Amazon,9d3079,Smartwatch,1043.49,1,0.28,751.31,Brunei Darussalam
60cce2b2,2024-02-15,Shopify,5e879d,Smartwatch,1506.99,2,0.07,2803.0,Sao Tome and Principe
581c8e71,2024-08-13,eBay,edec1c,Tablet,952.0,3,0.06,2684.64,Morocco
fe0706aa,2024-10-31,Shopify,33ef56,Smartwatch,1222.7,1,0.18,1002.61,Greenland
b96e5bd1,2024-11-10,Shopify,e1977e,Smartphone,1589.97,2,0.18,2607.55,Mayotte
f34af14a,2024-02-05,Amazon,61fe81,Smartwatch,469.68,4,0.15,1596.91,Trinidad and Tobago
ca25c368,2024-04-14,Amazon,41b18d,Tablet,178.56,1,0.0,178.56,Bermuda
41c048f3,2024-08-16,Shopify,de9add,Monitor,1087.06,1,0.17,902.26,North Macedonia
d057377e,2024-07-08,Shopify,083501,Tablet,171.15,4,0.28,492.91,Suriname
69784143,2024-08-29,Shopify,5f8a71,Camera,1544.79,4,0.1,5561.24,Belgium
a8f65d86,2024-08-30,Shopify,61a4ad,Tablet,1452.46,2,0.29,2062.49,Guatemala
43bbc700,2024-09-04,Amazon,a9b1f3,Laptop,1769.34,4,0.11,6298.85,Greece
c7d64705,2025-01-12,eBay,fa35cf,Smartphone,1297.15,3,0.04,3735.79,Korea
14d598d7,2024-06-07,Amazon,555061,Laptop,181.04,1,0.12,159.32,Fiji
5d845b12,2024-11-03,eBay,c53aec,Monitor,543.65,3,0.15,1386.31,Cocos (Keeling) Islands
b7f83c2b,2024-02-05,Shopify,0a7c81,Headphones,1625.47,2,0.19,2633.26,Thailand
df9395b4,2024-12-09,eBay,2732c0,Monitor,375.91,4,0.15,1278.09,Pitcairn Islands
7f3a0f8b,2024-08-05,Amazon,566279,Smartphone,1412.04,1,0.16,1186.11,Japan
5a90e0a0,2025-01-26,Amazon,211919,Smartwatch,1571.51,4,0.01,6223.18,Isle of Man
8509c0d5,2024-02-13,Shopify,235aff,Tablet,693.72,4,0.08,2552.89,Costa Rica
122c9f5b,2024-08-02,Amazon,b8bbf2,Headphones,678.48,2,0.09,1234.83,El Salvador
eade3f5c,2024-08-18,Shopify,2cd109,Smartphone,1137.72,2,0.3,1592.81,Georgia
a964e22d,2024-02-14,Amazon,68dc54,Laptop,1729.51,2,0.09,3147.71,Philippines
1d8562c0,2024-09-28,Amazon,d1e4dc,Tablet,486.62,2,0.27,710.47,Aruba
54458d79,2025-01-20,Shopify,94dd45,Monitor,1885.45,1,0.09,1715.76,Nigeria
3b597975,2025-01-12,eBay,323d2a,Laptop,1218.28,3,0.03,3545.19,Spain
e024d038,2025-01-02,Amazon,dcc215,Smartphone,1984.65,3,0.07,5537.17,Turks and Caicos Islands
74bda523,2024-07-25,eBay,ddd1c9,Smartphone,224.75,1,0.08,206.77,Netherlands
16649274,2025-01-04,Amazon,d478ad,Monitor,296.8,4,0.29,842.91,Iceland
5faeab4f,2024-07-23,Amazon,15dbc7,Headphones,1661.95,1,0.2,1329.56,Spain
a2e6c1ec,2024-03-11,Amazon,7202f3,Monitor,1736.27,3,0.28,3750.34,Heard Island and McDonald Islands
131cc5fc,2024-03-06,Amazon,0d5782,Smartwatch,918.64,3,0.25,2066.94,Israel
80dd1472,2025-01-12,eBay,87b634,Laptop,1442.44,1,0.17,1197.23,Tunisia
b2a76d92,2025-01-14,eBay,6c153e,Headphones,1741.74,2,0.2,2786.78,North Macedonia
176dfc75,2024-08-01,Amazon,f70e06,Tablet,134.1,4,0.19,434.48,San Marino
51b919d5,2024-08-03,Amazon,01b37a,Camera,1169.2,1,0.2,935.36,Greenland
bd209f64,2024-12-27,eBay,1dd040,Smartwatch,1714.29,3,0.08,4731.44,Tonga
2e1b00f9,2024-04-09,Shopify,1798e6,Headphones,826.4,2,0.12,1454.46,Bangladesh
d09652e5,2024-08-23,Shopify,73e8f1,Camera,639.65,4,0.18,2098.05,Bangladesh
0d03cdf5,2024-05-06,eBay,431295,Camera,1601.63,3,0.01,4756.84,Myanmar
a0b7bf79,2024-04-17,Amazon,d9623e,Laptop,704.78,4,0.14,2424.44,Saint Helena
b95fb6c9,2024-05-06,Amazon,db8905,Smartphone,56.19,2,0.26,83.16,Norway
f354dea9,2024-12-20,Shopify,93cd29,Tablet,1921.17,3,0.15,4898.98,Chile
57faa53f,2024-12-01,Shopify,52c219,Monitor,1204.64,2,0.17,1999.7,Sao Tome and Principe
f7436ac0,2024-10-12,eBay,977262,Laptop,1648.06,1,0.06,1549.18,India
1dc14778,2024-02-04,Shopify,b30457,Smartwatch,1659.34,1,0.24,1261.1,Bolivia
555b5f73,2024-10-29,eBay,fd72fa,Camera,179.5,4,0.11,639.02,French Polynesia
531c3360,2024-09-11,Shopify,624581,Smartwatch,383.18,2,0.29,544.12,Burundi
c0e09610,2024-02-23,Shopify,d0a05a,Camera,656.69,2,0.3,919.37,Somalia
c010c7b0,2024-06-23,Shopify,395521,Smartphone,675.36,4,0.27,1972.05,Cayman Islands
a9deba64,2025-01-08,Amazon,de2762,Smartphone,1334.63,4,0.03,5178.36,Somalia
97fc5772,2024-10-30,Amazon,704da0,Tablet,1265.11,4,0.1,4554.4,New Caledonia
488ba363,2024-07-07,Amazon,99906e,Monitor,1014.45,1,0.28,730.4,Central African Republic
27b07f91,2024-05-30,Shopify,03707f,Tablet,461.96,4,0.24,1404.36,Cape Verde
23150e66,2024-10-21,eBay,cc3743,Smartphone,794.87,1,0.27,580.26,Aruba
7b1a4878,2024-09-01,eBay,ab417d,Smartphone,1110.01,4,0.17,3685.23,Argentina
63381b88,2024-08-28,eBay,0a8f80,Smartwatch,962.57,2,0.14,1655.62,Philippines
20580f49,2024-07-21,eBay,1cffc5,Smartphone,298.22,2,0.03,578.55,Latvia
c97a1c53,2024-08-22,Amazon,fec99a,Headphones,1316.55,4,0.25,3949.65,Faroe Islands
3f83faa4,2024-07-03,Amazon,9248f6,Camera,192.45,4,0.22,600.44,Bulgaria
4ae7c944,2024-12-14,Shopify,4df598,Laptop,787.48,1,0.02,771.73,Isle of Man
b12a8402,2024-08-25,Shopify,84c867,Smartphone,1434.56,3,0.06,4045.46,Czech Republic
9b5b5aae,2025-01-24,eBay,295c61,Tablet,89.05,1,0.17,73.91,Egypt
8eb9feec,2025-01-23,Amazon,738aba,Monitor,1161.47,2,0.21,1835.12,South Georgia and the South Sandwich Islands
ca29df95,2024-12-24,eBay,d316cd,Camera,702.32,4,0.04,2696.91,China
52420339,2024-03-17,Shopify,0e5a90,Camera,67.22,2,0.07,125.03,Jamaica
3b96407b,2024-06-09,Shopify,af6bfa,Monitor,421.25,3,0.06,1187.92,Iraq
29ade877,2024-04-08,eBay,cc2f32,Monitor,1884.85,1,0.07,1752.91,Western Sahara
26c8c39d,2024-07-22,Shopify,f4e09d,Camera,1066.24,2,0.28,1535.39,Micronesia
59234a12,2024-05-21,eBay,0cb391,Headphones,1994.59,1,0.21,1575.73,Russian Federation
e4ac2f93,2024-03-14,Amazon,01a4da,Tablet,1073.39,4,0.22,3348.98,Madagascar
7d3c45bf,2024-06-27,eBay,b7e8e4,Headphones,1110.68,2,0.24,1688.23,Tokelau
72adeeaf,2024-08-10,Amazon,74eb3f,Smartphone,814.09,3,0.11,2173.62,Denmark
2e893f50,2025-01-07,Amazon,6fd5a8,Laptop,654.58,1,0.23,504.03,Sudan
8684c94d,2024-11-14,Shopify,cf96ba,Monitor,540.51,1,0.29,383.76,Niue
1e46e342,2025-01-18,Shopify,6f1306,Tablet,719.67,3,0.21,1705.62,Tajikistan
799062ab,2024-03-23,Shopify,e62e29,Monitor,946.71,2,0.13,1647.28,Canada
a53bd5d3,2024-10-29,eBay,e38ba1,Headphones,424.38,2,0.21,670.52,Switzerland
80fdc35e,2024-09-03,eBay,07ba79,Smartwatch,488.51,1,0.27,356.61,New Zealand
7ea4aa8b,2024-08-23,Shopify,7bb85b,Smartphone,579.51,3,0.04,1668.99,Heard Island and McDonald Islands
6806d34e,2024-10-31,eBay,f3a372,Laptop,926.06,1,0.08,851.98,Paraguay
e9829a05,2024-12-10,Shopify,53d1c0,Smartphone,1322.99,1,0.28,952.55,Poland
2d2cd16e,2024-07-04,eBay,c38b98,Smartwatch,1719.48,4,0.28,4952.1,United States Minor Outlying Islands
5873257a,2024-02-05,Amazon,b965f8,Laptop,609.91,2,0.15,1036.85,Thailand
611cdee6,2024-03-19,Amazon,53737a,Smartwatch,408.27,2,0.11,726.72,Sudan
48667479,2024-05-02,Shopify,7f8b68,Smartphone,788.75,4,0.08,2902.6,Paraguay
e4e3361d,2024-06-02,eBay,cf5295,Headphones,1794.05,2,0.15,3049.88,Sao Tome and Principe
9061a1f0,2024-05-29,eBay,9956b5,Camera,69.23,2,0.28,99.69,Tajikistan
d28d451f,2024-02-27,Amazon,d856c2,Smartphone,1371.84,2,0.04,2633.93,Trinidad and Tobago
f70327e8,2024-06-06,Amazon,e5f900,Smartphone,980.46,3,0.13,2559.0,Egypt
7ec79e48,2024-09-25,Shopify,3150d6,Smartphone,364.04,4,0.27,1063.0,Samoa
097da399,2024-09-09,Amazon,f20555,Tablet,675.99,1,0.1,608.39,Ecuador
2038908c,2024-07-27,Shopify,4e8f82,Smartwatch,488.65,3,0.23,1128.78,Belize
4c5fbf77,2024-09-17,Amazon,9f233c,Smartwatch,1761.77,1,0.12,1550.36,Saint Barthelemy
65bd6e79,2024-07-29,Amazon,d6a455,Monitor,989.65,4,0.24,3008.54,Belgium
0d0c77cf,2024-05-10,eBay,25527a,Smartwatch,1148.03,4,0.29,3260.41,Venezuela
afda50a6,2024-12-20,Amazon,ee013e,Monitor,1207.69,4,0.12,4251.07,Turkmenistan
785f2a96,2024-10-05,Amazon,9231fa,Tablet,1297.25,2,0.25,1945.88,Greece
5142b4d4,2024-04-20,Shopify,633951,Headphones,1016.33,3,0.3,2134.29,Norway
57707ebe,2024-10-07,Amazon,2162b5,Monitor,84.85,4,0.3,237.58,Fiji
749e50ef,2024-02-07,Shopify,b770fc,Smartphone,702.71,1,0.13,611.36,Reunion
bff21729,2024-06-19,Amazon,b75e89,Headphones,408.55,2,0.15,694.54,Albania
0ca7e76e,2024-12-18,Amazon,923ff0,Camera,1376.28,2,0.09,2504.83,Eritrea
e221f741,2024-12-30,Shopify,6c69d3,Tablet,160.57,3,0.09,438.36,United States Virgin Islands
739683e3,2024-08-04,eBay,80ea97,Smartwatch,1149.42,3,0.15,2931.02,Guinea-Bissau
be488f8f,2024-12-15,Shopify,aa856e,Monitor,460.73,3,0.06,1299.26,Macao
1881f688,2024-11-11,Shopify,7db81e,Smartphone,1900.25,2,0.21,3002.4,Portugal
bdd8eb26,2025-01-28,Shopify,50a85e,Laptop,704.3,4,0.16,2366.45,Aruba
248db0d0,2024-03-22,eBay,07f8d1,Camera,684.18,1,0.27,499.45,Costa Rica
5b81212f,2024-03-05,Amazon,38d589,Laptop,1850.6,4,0.24,5625.82,Ukraine
bf1c008e,2024-11-11,Shopify,223be2,Headphones,863.83,1,0.1,777.45,Austria
c4f0a64e,2024-07-16,Shopify,440f66,Smartwatch,1927.58,4,0.15,6553.77,France
fdd0c6b5,2024-05-06,eBay,c5d117,Laptop,97.13,3,0.23,224.37,Mali
8b611625,2024-04-17,Shopify,10e52f,Headphones,647.37,1,0.06,608.53,Guyana
6c0e61cf,2024-05-06,Amazon,8bd0cf,Tablet,1349.08,2,0.01,2671.18,Brunei Darussalam
0187415a,2024-10-27,eBay,34a852,Headphones,1787.17,1,0.26,1322.51,Chad
23e2e6cf,2024-04-18,Amazon,eec7be,Camera,549.99,2,0.04,1055.98,Belgium
2dd0d1fe,2024-11-21,Amazon,f4b5b5,Headphones,1864.43,4,0.27,5444.14,Dominica
8d062632,2024-06-04,eBay,ccf877,Camera,1208.54,3,0.27,2646.7,Azerbaijan
ed928a22,2024-07-02,Shopify,a24aee,Headphones,1611.97,1,0.14,1386.29,British Virgin Islands
fd3ce47b,2024-03-05,Amazon,a4d11e,Smartphone,824.55,2,0.24,1253.32,Bermuda
f826583a,2025-01-20,Amazon,d5fe4c,Headphones,463.75,4,0.11,1650.95,Vanuatu
2fa84d75,2024-10-23,Amazon,33d780,Monitor,1826.91,3,0.26,4055.74,Spain
2f240fab,2024-07-24,Amazon,b571a1,Headphones,1869.61,3,0.25,4206.62,Jordan
1683962c,2024-04-20,eBay,bd901b,Smartphone,1020.27,3,0.02,2999.59,Guatemala
a7e72b52,2024-09-14,eBay,e0d0de,Smartphone,62.67,4,0.17,208.06,Hong Kong
5d1456d7,2024-08-14,Amazon,8a5b90,Tablet,264.08,4,0.19,855.62,Djibouti
b68ee364,2024-07-17,Shopify,a324e3,Camera,1167.4,4,0.0,4669.6,Rwanda
a9dc770c,2024-04-12,Amazon,7e3ce9,Smartwatch,96.36,3,0.29,205.25,Korea
f285d0ff,2024-07-23,Shopify,05c493,Laptop,823.98,1,0.12,725.1,Pakistan
5679da96,2024-11-03,Amazon,aadcd2,Laptop,641.57,2,0.16,1077.84,Norway
cf5040d3,2024-09-01,Shopify,1d62a4,Headphones,1442.98,4,0.06,5425.6,Fiji
1fc103f0,2024-02-21,Amazon,07d597,Tablet,158.38,1,0.18,129.87,Sweden
452a8d7f,2024-05-26,Shopify,b7d0fe,Headphones,1003.03,2,0.24,1524.61,El Salvador
018379c5,2024-05-16,Amazon,5725ac,Laptop,1179.27,3,0.18,2901.0,Czech Republic
9c32bc4e,2025-01-12,Amazon,131428,Camera,1253.72,1,0.24,952.83,Saint Kitts and Nevis
c9da33ce,2024-10-15,Shopify,496b94,Camera,840.06,3,0.22,1965.74,South Georgia and the South Sandwich Islands
